UserID,pref
174,"576,2375,444,107,1149,3342,972,254,1479,1121,803,2709,467,1107,1200,1821,1109,3511,1132,1775,1213,1133,1112,2740,3295,368,1131,2014,2741,3033"
175,"859,2749,2375,1121,1109,580,2786,594,514,2506,1105,310,1107,2652,528,1004,2132,1125,288,971,2945,2456,1537,2204,1026,1167,3342,1216,1140"
176,"1179,2711,2512,1789,3319,1821,2593,2991,1832,1107,3190,1131,1527,1216,2826,2179,1964,2708,1822,1008,1486,1296,2591,1026,2231,3133,1954,2278,1168,1994"
177,"254,2558,2652,2375,1109,1107,1450,864,1121,577,2959,467,1026,1200,1108,1067,709,738,909,2932,1575,2427,1115,2132,2776,1994,528,1261,1134,3239"
178,"254,964,971,1768,854,1213,859,1107,839,582,1901,1900,575,2776,2369,355,1121,958,1216,1191,581,1179,1112,1259,1017,1278,1898"
179,"580,528,2375,1107,1111,1149,1151,1168,1019,2014,1782,1121,1136,1155,1133,2883,1211,1060,1108,34,1139,1141,2059,3132,864,2600,3249,1821,1119"
180,"2652,1486,288,1105,594,2786,580,803,3652,1124,3249,1261,1161,1296,3509,1139,3665,3442,1018,1197,2702,1136,310,2945,1773,50,1503,2868"
181,"1124,1018,1486,1849,1121,288,107,1108,310,2496,1133,594,1149,3342,1168,2711,1782,1179,2512,1107,2749,1019,1109,1117,1008,217,1060"
182,"1849,2652,310,2375,107,2558,347,1174,2204,1564,2496,2899,2481,3342,580,1619,217,1399,1744,993,2132,1505,145,2309,1479"
183,"1108,1161,2652,853,844,848,3204,843,1140,1193,1176,2006,1125,862,864,870,1174,1123,1157,714,1092,3249,3489,863,3442,1144,3108,882,1216"
184,"582,1026,355,575,514,1901,859,288,2163,1109,958,1900,803,964,581,1898,1728,1905,1450,1839,1191,3509,965,2484,1916,2899,1175"
185,"107,1849,3342,738,467,1450,3511,2709,700,371,1259,1143,2161,308,1407,628,576,3033,1274,1738,160,1421,3322,320,340,444,1272,1477"
186,"2375,1107,254,2558,2652,514,1849,1109,2204,1121,2786,310,2512,1026,3342,2163,288,1149,1111,2401,1018,1125,3551,2776,2502,576,2203,2489,2899"
187,"1261,1537,1486,1450,2203,2100,240,755,2652,594,2945,328,1546,3342,2098,1023,1564,2795,2960,932,2144,977,1124,1505,292,736"
188,"2375,3342,853,2749,2776,2401,2203,1060,2786,1111,217,2144,2489,1107,3295,2945,2512,2558,862,1051,2163,2309,2384,852,1121,1175,1125,1517,2204"
189,"2652,1849,310,2558,580,1564,2502,1151,1026,1019,1133,2137,1168,2375,2481,217,2702,2309,1821,1118,344,514,540,2795,2376,1782,1109,3342,1261,2347"
190,"803,1132,1060,1105,2600,288,467,2587,254,1168,1018,2711,2652,1789,1175,580,1004,1296,2203,1479,1450,1009,2375,2776,1008,1119,108"
191,"2652,254,1585,1399,2481,335,225,2502,467,1136,2839,3190,102,11,50,2309,743,1117,2137,1289,2375,909,3030,1479,1372,1131,1125,852,211,1619"
192,"107,1026,2652,2132,514,2558,580,1107,2749,1155,310,1111,1095,576,1151,2786,1175,1789,577,1133,803,1018,1261,972,2587"
193,"1486,2652,859,594,1108,852,1067,1060,2786,1174,2558,709,288,3509,2587,909,1187,853,3249,848,2401,1134,839,310,690,1100,217"
194,"347,1174,1450,1744,1399,575,584,1619,526,574,427,3030,2111,2470,2129,3032,487,11,852,1614,1372,358,1901,2232,348,1179,2711,335"
195,"1168,2709,859,514,2489,1117,3342,1486,803,1595,528,1110,1505,2137,2749,1128,864,1118,2204,1109"
196,"288,594,2652,2558,1124,848,1018,844,3652,843,1149,576,1105,803,1132,1486,3509,3249,1130,3665,108,47,3178,863,1174,2945,972,3278,2786"
197,"2652,310,1108,2132,580,1168,3249,2932,1564,848,1261,2945,2059,1216,1155,2600,1133,1019,1151,514,36,3652,259,2786,57,50,2711,2933,1450,467"
198,"347,1121,1179,1060,288,1399,254,444,576,2776,2899,1107,1108,1450,972,1479,2481,1131,1149,2512,107,1174,738,2163,1004,3030"
199,"1179,2652,254,1849,514,1450,1121,2375,347,1107,1108,107,2749,467,1168,3342,576,1133,1026,1060,1832,738,444,2335,3295,1216,1540"
200,"2786,3178,1051,3342,1296,2204,3249,1105,3187,3509,1108,3652,2163,1111,2933,1293,2587,1789,3385,577,1385,2932,2749,2144,1026,2376,2702,992,3511,3050"
201,"2652,2204,2132,1619,2932,1744,1261,1564,1505,594,107,526,3178,1108,348,1295,1575,3249,1216,17,36,34,1585,2470,2167,3702,3652,2933,57"
202,"1109,1121,288,1849,1486,3342,1124,1450,2204,2652,107,254,2506,467,1107,580,526,2375,444,1446,2512,1295"
203,"580,1849,50,2749,3551,1124,594,1018,1004,1187,1126,3511,2401,285,2481,3385,2416,1841,1019,1307,2163,853,714,848,1141,2899,2559,576,1201,1119"
204,"1174,803,2375,107,859,1849,254,1026,1149,1111,1109,1121,1108,2558,972,3511,347,2932,3342,2427,1107,514,3295,1132,1151,1187,576,1125"
205,"803,2786,1108,1109,1132,2204,1174,1140,254,310,3249,1110,1144,714,1060,1486,1149,1161,1145,576,1840,2899,1187,3652,1006,288,1125,972"
206,"254,2375,1107,467,1125,1111,2427,1121,528,1289,1051,3239,576,3551,1149,3295,1026,3462,1109,2203,1421,3511,3461,1060,3342,1450,240,50,839,838"
207,"2652,1121,1107,254,3249,1575,3652,3509,3551,3342,2427,2203,3665,2163,576,2401,1276,34,848,2932,526,1149,575,579,107,1818,3702,2439,3092,3648"
208,"1125,1849,514,1119,347,1111,1289,1130,1167,528,1818,1105,108,1133,1060,2786,2132,1486,580,1149,1018,2558,844,859,1124,864,467,3239"
209,"347,2502,1179,2481,2163,2512,217,2776,2899,1744,2491,2749,1849,584,743,2376,1399,2593,3511,1121,574,1832,2709,3190,2129,1216,1051,3127,348,853"
210,"738,467,700,703,1738,1429,1450,368,1477,628,1421,1272,1407,1446,2161,2416,1739,284,371,1823,3033,340,1827,1576,308,2867,1697"
211,"467,1026,3342,3511,3384,1575,1450,1421,3322,3278,1168,2263,738,1158,2100,3551,576,1109,2427,2758,3178,107,2456,2587,538,3127,1738,2741,2558"
212,"576,444,972,1168,1446,1179,1149,2587,371,310,1216,514,1272,700,580,1450,1821,288,1108,1109,2711,2709,2593,1479,1849,1008,1789,461,1477,3033"
213,"2899,107,2163,1121,575,1107,254,1450,582,355,3511,1728,1479,1179,2557,444,1614,3032,860,2484,427,2111,467,574,2232,1901,1789,487"
214,"2786,2652,217,347,1067,852,709,2203,1450,853,1107,1486,1619,528,2401,2163,1161,3249,2839,1585,2899,1385,1134,575,538,2776,2489"
215,"2427,1121,467,347,1108,254,1026,1107,1454,1486,1744,1782,1421,308,3190,1179,1730,2709,2959,3511,738,1540,2456,1289,2111,1156,1738,628"
216,"1849,1109,580,3190,577,864,1261,1008,1159,310,1130,3430,1009,714,2932,3319,1105,2132,1115,1156,848,1171,2652"
217,"1108,2652,347,3342,2711,47,1789,1030,3551,2512,2559,2489,1018,3511,1216,285,2079,628,2348,2749,1486,1060,1298,579,1450,2496,2932,1385,1407"
218,"3342,2204,3551,3652,853,3178,1121,3249,3511,3509,2144,2776,2512,576,860,1107,3278,2401,852,3665,1486,3385,254,2558,3670,2559,2489,863,1124"
219,"2558,1849,2204,2652,2502,2481,217,2456,3178,2959,2375,2163,3652,2839,2512,1486,3190,2702,2309,1051,2960,2144,3430,107,1118,2932,2132,3702,2401,2593"
220,"1109,1108,528,2786,1179,288,1174,1136,1486,2899,310,594,514,1008,1149,1216,2652,2204,2401,1782,1538,1111,972,1841,1202"
221,"1486,1179,3652,2960,1121,1595,3249,3665,1306,3156,2456,2866,1833,2506,3092,1517,2199,32,2587,3702,3648,2204,1832,1503,1730,1493,3267,2593,3551,1151"
222,"254,2375,310,1125,1107,1111,1108,1109,576,3652,1486,1849,577,1121,3249,2427,1175,3342,2652,1149,3509,1051,1026,1276,1004,1564,3665,2013"
223,"347,467,2375,2899,2204,580,2481,738,1849,1026,1108,2600,1564,1575,1121,2593,1030,2502,1399,145,576,574,1738,2163,1179,700,579,1744,1200"
224,"2600,1108,310,1107,254,2652,514,288,1121,580,1168,2711,1216,107,2204,1564,2375,3249,1789,2749,1849,50,2558,1179,1067,1009,1151,2587"
225,"1018,580,1124,2945,3193,2203,240,1133,1486,2098,594,1117,1168,1023,157,1111,1296,1024,1289,1261,1501"
226,"2587,1136,1216,1008,1789,3133,1168,2512,2711,2858,1155,1782,1179,2160,972,3193,2059,1841,1211,1109,864,2506,1131,1202,1194,2593,1156,2708,3623,1538"
227,"2558,2749,2512,2786,1105,347,2776,2489,3342,2309,2945,2587,2384,1179,1174,2203,3178,853,2137,1119,47,2866,2899,2702,2141,1126,2503,2684,2635,2496"
228,"2652,467,3342,3249,3551,3511,3178,3652,3278,3322,1158,2899,1121,2163,2489,3670,3385,3509,1421,2506,1018,576,3702,285,538,1168,1385,3384,2959"
229,"514,2652,2749,1564,1107,254,2945,310,1121,580,1619,2932,2375,1155,3249,1503,1454,2137,1546,2132,36,3652,2702,1295,1789,288,1782,1849,2489,2958"
230,"1125,1109,2375,467,1849,3342,2558,1060,347,594,528,1174,514,3239,1111,1575,2749,576,107,1179,1149,1051,2512,1454,2776,254,1216,577"
231,"1149,1111,1125,1179,1168,1109,1107,2711,528,1108,254,576,972,1067,2375,2512,803,2776,1450,709,1216,1132,1789,2593,1296,1051,1121,1276"
232,"2652,1067,2203,2401,709,3509,803,2786,1174,3249,1134,2899,2496,1132,1744,1343,1399,2587,714,1450,2204,3665,1537,2945,2098,690,2163,1159"
233,"1849,310,347,582,859,964,1768,575,971,854,355,1901,1575,839,1900,1564,1191,581,958,145,2369,1907,577,909,965,1916,1282,1174,860,1898"
234,"514,310,1109,1124,803,1200,1107,1019,1161,1132,1136,1151,1575,1935,1119,1208,1202,580,1121,50,1782,1141,528,254,1564,107,1841,1781,1155,577"
235,"1486,528,2401,2652,2203,714,1108,859,803,853,2786,1110,864,2587,1187,3249,1884,1124,594,1140,1161,1156,3442"
236,"1107,1108,1121,254,2375,1109,1105,2899,528,1125,1149,1111,576,310,2204,1213,1179,1168,972,852,1136,2132,3551,2427,1216,864,1067"
237,"1108,2558,1575,467,3342,1174,347,1179,1109,2600,2899,145,577,310,580,3509,2512,1200,526,2932,1450,3511,1060,2427,852,1030,1295,584"
238,"1026,1261,2427,864,1019,1107,1119,577,803,1159,1156,1132,1773,3239,1118,1172,1136,1168,1181,1766,1775,1789,1783,1782,1202,1141,1139"
239,"2652,1107,514,2786,1121,107,2132,1108,254,310,2899,2204,3342,1849,1140,1216,1151,1174,2401,1019,1124,1136,1095,1067,1156,3249,709,2059,1172"
240,"3342,1026,1486,803,1121,1067,107,254,1132,1107,1125,709,2558,594,2204,1179,145,347,1479,3509,2079,1111,1144,1276,528,1450,1134,1109"
241,"576,1849,1125,1149,1111,864,1026,528,714,2375,3239,1117,1140,3462,1179,1143,3461,1110,1161,1006,1162,3295,2709,2335,972,2758,2959,848,844"
242,"2496,2375,594,2652,1060,1067,2489,1619,1259,2204,1278,709,1009,1105,1276,2587,1585,1454,2456,1479,1505,1108,3342,2132,1134,1274,145,690"
243,"2652,1174,1108,1216,2512,1179,1008,1144,1505,1009,2711,348,1168,1213,2593,1187,2132,2600,2776,1085,1156,852,2163,310,2496,427,1538"
244,"803,2652,3342,2204,1132,1179,288,1108,1486,1149,1216,576,1174,526,348,528,2587,1125,347,584,2593,2512,2470,1111,1026,3249,254,467"
245,"803,1132,1105,528,514,1060,1107,1108,1159,714,107,1181,1849,1118,1004,2899,1111,1171,1151,863,1162,34,1176,1114,848"
246,"2899,1849,2587,1168,2163,2512,1179,2711,1789,1004,2600,2776,2557,1216,1964,2481,355,2593,1174,576,2991,2502,3135,3190,1901,1994,3322,1108,1203"
247,"514,310,288,1118,1114,1124,2795,1564,1136,145,577,580,1105,2137,1168,1537,2506,2308,36,2702,1546,3156,1156,1155,1202,2890,1151,240,2535"
248,"1107,254,107,1121,1109,2375,972,444,1200,1149,576,3511,1479,1821,1133,1151,1775,1019,467,1289,2014,3551,1167,2558,3342,1822,1818,1849,1184,1111"
249,"310,1121,1108,1179,1107,347,254,2481,2740,2204,1486,1124,444,2502,2079,2742,1575,2512,2741,1450,2711,2776,1399,145,1564,584,2867"
250,"2587,467,347,1125,1450,1168,2741,3623,1421,628,3511,2100,1158,3190,576,3322,3278,2899,3430,3702,3384,2427,3543,1095,3385,864,1060,2740,1980,3249"
251,"1849,107,1575,1479,576,577,444,1008,2512,1821,3133,2587,1175,1143,2711,3033,860,1179,1216,1131,3187,1450,1296,340,1197,2600,972,1994"
252,"2652,2375,576,3249,1849,3342,3551,69,3652,2489,3509,1540,1293,1407,1987,3385,1149,1158,2709,1126,371,107,158,2587,254,848,3665,3461"
253,"2204,288,594,580,2786,2702,1486,3178,2401,2144,254,240,1143,2868,1124,2795,977,755,2960,2141,157,3652,2489,1573,1023,3511,2756,3249,2308"
254,"1125,1289,1130,1818,1179,2512,1167,803,1237,1132,1803,908,2447,1980,1111,2174,1248,2463,1225,1815,2263,1253,2443,1187,2097,2593,2262,1243,1109,1250"
255,"2558,1179,254,1174,107,1149,347,972,738,1454,1019,467,2709,1782,576,1450,3239,1026,1407,1136,1111,2512,2593,1107,2749,577,1211"
256,"803,1849,107,1132,576,528,3342,1149,1109,1143,1107,1161,254,2375,853,1213,1121,1193,1774,1125,1111,909,972,3187,1200,1168,3461,3462,1092"
257,"107,580,2558,2652,594,2204,2375,514,1849,467,1261,2932,347,444,577,576,1026,2163,1479,1399,2481,1493,285,2709,50,1730,1246,1744"
258,"107,514,254,1109,2204,1479,2652,467,580,3342,1121,310,1107,444,1849,2375,3511,1575,738,576,3033,1200,3178,340,1477,2161,700,2559,2132,2899"
259,"2204,803,310,580,594,1132,1124,1105,107,1125,2132,1060,2489,2375,2786,1849,108,2652,3652,1486,2401,1111,1018,2144,1564,1174"
260,"1109,107,1849,1108,1200,2375,972,1821,579,1107,1126,1121,1184,1131,2014,1151,1935,700,1987,1133,444,1477,738,344,1564,1111,1822,1030,1149"
261,"803,310,1109,577,2652,254,1105,2587,467,1132,594,1107,3239,1108,1174,972,1575,2100,1289,2932,1119,1261,1156,108,1296,145"
262,"254,2375,1107,2427,2959,1121,1004,1407,3551,32,1026,1981,1960,2758,1259,1788,2013,1994,2666,1925,308,2709,1842,1826,864,596,577,3247,2201"
263,"1108,310,254,288,1107,576,2375,1109,1149,1026,1450,1174,1168,2959,2204,1216,1179,2512,580,467,2652,852,2709,2496,1121"
264,"1174,528,1060,1121,859,2558,1144,1179,893,3430,1849,145,1216,1107,254,2711,1109,1155,2512,909,1159,1789,1141,1187,839,1454"
265,"859,839,2652,1768,514,580,854,971,860,310,1121,1105,1067,1140,709,909,1156,964,1107,1191,2204,3509,850,2899,840,838,2369,3312,2456"
266,"254,1109,1105,1108,2652,514,310,1849,2786,594,848,844,1107,1026,2587,1118,909,1213,2600,1136,839,2204,1768,1168,843,859,971,854,582,714"
267,"2652,514,2786,310,1486,1849,347,1564,2587,1143,1619,259,577,3249,1095,57,1159,1744,348,145,1023,444,1161,1115,1505"
268,"1108,584,1030,368,1450,3178,1179,3511,582,700,526,574,355,972,2470,1901,2502,347,575,11,107,1575,1107,371,3032,1442,1827,1295,1477"
269,"1486,2489,2401,3249,2960,3652,2702,3665,2203,2506,2204,2786,3509,2945,240,1161,3092,3702,2141,2192,1143,1343,1140,2868,1100,1197,1136,50"
270,"1105,2558,580,2652,2786,1108,347,1486,2375,803,1115,594,1159,2587,853,852,107,864,1213,1161,909,1132,1619,577,714,1107,3178,3249,1109,1133"
271,"254,1067,1121,1108,467,1994,1109,107,2711,709,2375,347,1450,1179,2749,1564,2593,1789,2652,217,1107,2932,1191,579,2558,2776,3509,1134,3190"
272,"2600,467,1124,1121,1108,1018,1117,1168,3342,2749,1486,1849,972,2709,576,594,2558,1149,2587,1133,2652,1179,580,347,1821,1111,107,1296"
273,"2749,2375,107,347,2652,1108,1849,2204,3342,2163,2481,1450,1121,628,738,1107,3551,1060,2945,2932,1399,700,1564,579,2558"
274,"853,2776,528,1849,2749,288,580,594,2786,2512,107,310,217,2558,2652,1564,1213,3342,1107,1486,254,803,1289,864,2203,2945,2899,852,1168,2932"
275,"1168,1179,2652,514,1107,528,1121,1026,2711,1108,580,1136,3342,1216,1782,1789,1538,2512,2776,1008,972,1486,1155,2059,1019,1109,2593,1202,2014,1276"
276,"2652,467,2587,803,1132,1168,1158,1019,848,1157,1187,2741,3204,1133,1159,1486,3430,3623,1289,1008,891,1176,870,1193,1454,1775,2502,1191,862,1178"
277,"2558,2375,580,347,467,576,2204,1450,1108,1121,2427,1174,1564,1107,444,1149,738,2512,1782,310,1295,2932,1026,285,628,1546,1259,254,3551,1619"
278,"1818,1803,1167,908,1125,1289,2263,1250,1248,1225,1187,1170,1237,1253,2097,1126,1980,2447,1815,2512,3267,2463,2806,1306,69,2262,2443,2267"
279,"107,347,1121,1107,1119,1019,1133,254,3511,1151,1181,1307,1172,1159,1849,1111,2737,1171,1168,1143,1789,1203,1144,1744,1,1115,3135,3217,2014"
280,"2652,1849,3430,1140,3190,2587,1203,1187,2899,1144,3135,2109,3310,1165,1153,1131,1006,1213,1,1060,850,2098,1216,1201,838,1145,1178,2502,864,2160"
281,"2652,594,580,1849,1105,576,2489,2375,288,1486,2587,107,852,514,217,2496,1124,2132,1143,2709,2702,2960,1125,2899,1261,2786,2144,1111"
282,"580,2558,2652,444,1479,1575,972,50,1493,1130,1246,3033,340,2932,368,461,441,1585,611,1821,1021,3267,6,467,2559,310,1158,2665,1030"
283,"1849,514,347,107,803,2427,254,1107,1132,3511,1121,628,1407,467,2512,2163,1421,1274,1540,1143,1272,2899,320,160,69,709,1259,1554,1125,1067"
284,"3342,1849,1174,2652,1108,2587,1060,2558,254,3430,3190,3551,217,288,1187,1184,1276,1144,1585,580,1109,1133,310,2899,1131,528,1004"
285,"803,1132,108,1105,1124,1156,1139,1130,1773,844,2558,3134,2665,1486,1013,1136,1018,1774,2932,3494,1261,843,240,848,1118"
286,"580,2652,594,1849,1486,288,254,3652,347,803,3509,1109,1026,3190,848,1174,844,2600,1107,1124,3249,3319,1132,3665,1564,2502,1296,1121,1537"
287,"2786,2652,514,580,310,1105,2204,2945,1849,1564,2144,288,3249,3342,107,2558,853,2489,1537,2795,2141,2749,1486,1143,1124,3178,1023"
288,"1107,1109,1108,2375,1121,254,972,1149,107,1821,1276,1450,1111,1479,2709,444,576,3295,700,368,1278,1822,579,2014,467,1272,1775,1184,1151"
289,"803,594,2558,1132,1109,1289,844,972,848,1130,1149,1125,580,1213,852,1161,444,843,514,1774,1112,1111,1840,863,864,576,1479,1486"
290,"514,107,310,347,1026,580,1575,285,47,34,1124,1849,2593,1564,2456,1298,1018,1109,2512,2932,3178,1126,145,584,2348,3239,1107,2079,3511"
291,"2204,107,1121,1107,1026,860,2427,1156,1136,1118,852,577,859,514,17,1887,1768,1105,854,1538,580,1159,1841,254,1202,839,842,1778,1205"
292,"2652,2375,254,803,1105,1107,3342,1486,576,2709,1110,1095,1450,714,528,1407,1121,2758,1149,2489,50,2587,1026,1109,3551,1517,1159,1067"
293,"2132,310,1105,1564,1155,2375,1202,1782,853,1261,2558,1505,1140,1884,3193,594,57,1783,1085,2652,1174,577,36,1778,1026"
294,"2786,2132,1105,2702,853,2899,2167,1505,2483,2163,1261,1884,2489,2893,1145,1151,594,240,2203,1289,229,863,1213,1085,2100,57,2756,2137,3187"
295,"2558,1849,1121,972,1149,594,576,2652,1111,1125,107,1109,1289,1107,254,580,2786,310,2375,3342,2776,444,514,1108,2512,1486,1051,803"
296,"2558,467,1125,1289,1130,1399,2587,2481,2463,582,1237,1187,1111,2262,1980,2263,575,2447,2174,3551,1901,1306,2132,2163,1162,1818,3509,908,1803,1421"
297,"2652,2786,1105,1108,310,1174,107,594,2132,2375,1849,2600,803,863,1486,2401,2203,3249,580,2740,2489,3342,1151,1132,848,1156,859,50"
298,"2652,514,1060,3249,467,3509,3652,3551,2587,538,1187,848,3702,3342,2100,1009,1130,1168,1191,3665,1067,2132,1450,1158,3278,709,1818,2741,36,1980"
299,"803,594,2652,288,1849,1105,1168,1132,3249,2600,1156,853,1060,863,1261,1213,2786,859,1118,3652,254,1143,240,1185,1289,217,860"
300,"2600,2204,852,1775,1849,972,2899,467,310,1105,1289,1109,444,1118,580,1821,1132,1446,853,1168,803,2512,1108,107,700,2587,576,1216"
301,"594,1744,1108,2375,1124,288,2899,107,2558,1109,2652,444,3342,576,467,3551,1105,580,1067,2512,514,2496,1174,2401,1849,2786,347"
302,"3342,1130,310,2512,848,714,1399,1109,2749,2711,1289,1026,1179,254,2203,2652,1296,1107,1121,1486,3509,2600,2481,2786"
303,"803,1849,514,1132,1564,1151,1216,240,3249,2375,444,1143,3652,1174,145,1023,461,2945,1789,1168,3187,1067,1479,1295,259,484"
304,"1486,853,1161,1193,3204,2776,862,1176,3108,1157,528,2006,1067,882,1092,709,1123,1169,870,1134,2512,3442,2456,1163,852,1886,2022,159,1247,1001"
305,"254,582,1125,575,355,1289,1901,958,1296,1900,1916,1107,854,1008,581,2512,1818,2447,908,2463,1243,965,971,1907,1251,2496,538,2443,2369"
306,"347,3342,580,2652,310,1821,1105,2932,576,1026,1564,1124,700,444,2512,1849,1744,1789,1486,1822,1179,2711,1295,2558,2496"
307,"1105,1849,514,859,1118,1130,852,803,714,860,839,848,1161,1185,1132,576,108,1067,1168,909,310,1156,1261,1176,838,2880,1768,709"
308,"803,254,594,1108,1107,1132,714,848,844,2203,288,1174,1105,859,1111,108,1289,1130,1109,1124,863,2711,843,2098,1782,310,1118"
309,"310,514,2652,576,107,2375,1849,347,1564,1149,1486,803,1111,2600,1174,1179,288,1109,580,467,217,2496,1026,1132,2711,444,2558,1108,2204"
310,"254,514,2652,1107,1789,1216,580,3249,1564,526,1168,1108,1155,347,2899,1782,2711,1121,217,2232,1004,2932,310,3217,2163,1180,2376,1030,2132"
311,"254,1109,1121,1107,467,2558,514,1200,288,1564,1575,2427,1935,1789,628,2711,1155,1546,1450,1782,1619,1026,1295,1030,145,736,859,579,2079,1119"
312,"2652,2558,594,254,310,580,288,1105,107,859,1107,1136,1119,1109,47,1124,108,1261,1118,3131,1151,467,1773,1143,1172,1018,2512,1185"
313,"3342,2652,3249,3551,3509,2587,3652,1121,2456,2741,3385,3511,3665,1191,1782,2100,3278,2945,1193,3178,1537,3430,2427,2740,1155,3322,1158,1503,2899,3702"
314,"844,514,1026,848,1179,580,2711,310,893,1118,1109,863,1130,843,1144,1159,1156,145,1114,3239,2204,1289,850,1782,714,1176,1211,444,860"
315,"1105,844,843,864,848,467,1178,1107,1136,254,1130,2506,1015,870,1144,444,1123,1121,2006,1213,2100,853,3239,3511,1114,1161,108,2600,873,1109"
316,"254,2375,1107,1849,1121,3342,738,467,1259,528,1450,1276,1278,864,2427,1051,308,1179,1454,1026,1111,1540,2709,1407,1274,3239,320,1277,576,2335"
317,"852,254,1105,1026,1060,1107,3239,853,1782,1161,1009,714,528,864,863,1179,909,844,860,1121,1118,1155,1151,2375,1213,1538,1783,1450,3135"
318,"2204,2163,1105,2512,2144,2776,3509,2899,860,853,3178,1780,2960,1450,2481,217,2702,2959,852,2786,2557,2141,909,1296,2489,2401,3342,3652,2483,2566"
319,"310,2204,803,1168,594,1132,2652,1564,580,1144,467,1105,3652,1124,2702,1782,1185,3310,853,1261,254,1026"
320,"2652,1849,467,254,1107,107,3511,3342,1159,1121,1168,2587,2427,347,3249,1158,1191,3509,3322,848,1115,1450,1421,709,2132,371,69,1067,3385,1171"
321,"2652,580,1125,2558,254,1109,1486,1111,1004,1136,2960,1167,288,1107,864,3652,1818,1149,2132,1117,1155,310,576,1619,1981"
322,"1849,347,2204,254,1109,577,1216,909,860,1156,852,1107,1168,1213,1575,1118,1185,1200,854,1095,1887,107,1768,1136,2214,3133,1203,1026"
323,"2558,528,1174,594,2375,347,2512,254,1149,1125,853,2776,1107,852,1161,864,2489,576,2786,1111,2506,2496,909,580,1179,1213,1060,1486,1018"
324,"2558,2375,254,3342,844,1108,576,2427,444,859,848,843,1004,355,1107,971,47,3178,2932,1060,700,1479,368,575,2512,964,1149,582,1901"
325,"1575,584,526,1619,2232,574,2470,2899,1442,860,487,330,2111,1295,573,2520,3024,347,3178,1614,371,427,3032,575,859,1282,1017,1372"
326,"1026,852,254,1109,1187,2558,1450,1144,2375,1821,3190,2204,2512,803,3133,1118,3430,1289,1203,2711,1149,1060,972,2652,1156,467,859"
